h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
4.621647e-01	2.818894e-01	1.456109e-01	5.160226e-02	3.865524e-02	51	
4.052053e-01	2.196193e-01	3.256048e-01	2.038269e-01	2.946377e-02	37	
1.663455e-01	4.480256e-02	7.701256e-01	2.500962e-01	3.642942e-02	41	
4.981121e-02	2.383545e-02	6.992487e-01	1.383835e-01	3.122624e-02	41	
1.236835e-01	2.207825e-02	9.325644e-01	4.775476e-01	3.235296e-02	30	
8.900987e-01	7.806883e-01	7.784716e-03	3.824696e-03	3.202324e-02	41	
1.703439e-01	1.452969e-01	3.331260e-01	1.040905e-01	3.958641e-02	45	
2.050791e-01	1.335553e-01	3.851161e-01	7.766899e-02	3.286658e-02	45	
6.624026e-01	4.708910e-01	1.409048e-01	5.760301e-02	3.087723e-02	38	
2.371008e-02	1.027865e-02	5.671506e-01	1.726858e-01	2.731369e-02	31	
8.807947e-03	5.395482e-03	5.339526e-01	3.025724e-01	1.652424e-02	30	
7.563972e-01	5.930429e-01	5.017745e-01	8.280176e-02	2.319772e-02	27	
5.093581e-02	2.336504e-02	4.415234e-01	1.213576e-01	1.584036e-02	17	
5.329477e-01	4.460716e-01	6.036128e-03	1.332800e-03	1.417975e-02	21	
2.944584e-01	2.461652e-01	1.087734e-01	2.286395e-02	1.409571e-02	12	
5.729779e-01	4.739262e-01	1.036767e-01	6.899929e-03	8.389925e-03	11	
3.532462e-01	3.667134e-01	8.681306e-02	4.478005e-03	7.849446e-03	10	
3.049967e-02	7.218347e-03	7.713962e-01	1.564802e-01	7.384549e-03	10	
3.235690e-02	1.016753e-02	6.939664e-01	4.066213e-01	1.453631e-02	20	
1.657419e-01	8.593489e-02	7.982095e-01	5.023675e-01	2.279416e-02	29	
1.251405e-02	1.850079e-02	2.154630e-01	9.542359e-02	2.460652e-02	34	
1.309730e-01	5.512622e-02	7.294865e-01	2.050863e-01	2.622991e-02	32	
3.250142e-01	1.149369e-01	8.172076e-01	3.249193e-01	1.546256e-02	15	
9.159013e-02	2.929250e-02	7.614410e-01	5.564053e-01	1.005617e-02	16	
3.564175e-01	1.918097e-01	5.783567e-01	2.668905e-01	1.156683e-02	22	
1.097855e-01	4.974077e-02	7.284936e-01	3.834610e-01	1.142130e-02	16	
1.271750e-01	1.394360e-01	1.958261e-01	7.200172e-03	1.660113e-02	15	
2.721514e-02	2.798142e-02	8.338102e-02	2.275212e-02	1.690017e-02	22	
2.292678e-02	2.220077e-02	6.861047e-01	5.890356e-01	1.359744e-02	24	
5.426748e-02	1.114399e-02	8.852964e-01	4.723799e-01	1.259206e-02	23	
3.056524e-02	2.769868e-02	1.883582e-01	3.594621e-02	1.294522e-02	17	
9.517180e-02	5.379808e-02	5.062773e-01	1.100272e-01	1.841224e-02	24	
3.561125e-01	1.017032e-01	9.114183e-01	5.681326e-01	1.791633e-02	19	
3.742862e-01	2.453124e-01	2.010648e-01	4.114114e-02	1.688603e-02	24	
7.249037e-03	1.074077e-03	8.675189e-01	4.151337e-01	6.006852e-03	11	
2.007284e-01	1.727903e-01	5.904605e-01	5.002040e-01	6.752753e-03	14	
5.275146e-01	2.685915e-01	6.764906e-01	2.229406e-01	5.009868e-03	9	
6.827839e-01	1.166224e-01	9.594826e-01	5.904249e-01	5.931984e-03	8	
1.638220e-01	1.026913e-01	4.686231e-01	3.892044e-02	9.766260e-03	7	
1.375636e-01	1.022604e-01	2.372834e-01	6.653055e-02	9.549753e-03	15	
4.631508e-01	1.215966e-01	8.290056e-01	1.948268e-01	1.166062e-02	14	
3.289166e-02	1.182116e-02	5.510005e-01	7.034998e-02	1.030743e-02	14	
2.718840e-02	1.769847e-02	4.866265e-01	1.169463e-01	1.241906e-02	15	
7.226316e-03	2.612076e-03	4.671902e-01	6.637059e-02	1.973434e-02	16	
1.854392e-01	1.275180e-01	1.960124e-01	3.447152e-02	1.800275e-02	27	
6.277176e-01	6.173642e-01	2.387594e-04	5.085217e-05	3.019456e-02	36	
9.159581e-02	3.744117e-02	7.869551e-01	6.235006e-01	2.537800e-02	35	
1.737465e-01	1.428417e-01	4.008259e-02	4.457166e-03	2.892473e-02	31	
3.296048e-01	1.053947e-01	8.502369e-01	3.908057e-01	2.048699e-02	24	
7.347279e-02	3.186813e-02	7.616178e-01	2.452602e-01	1.867798e-02	26	
8.144908e-02	6.601621e-02	2.236285e-01	3.564952e-02	2.991172e-02	36	
4.590746e-01	3.183242e-01	3.477467e-01	1.279972e-01	3.031977e-02	30	
4.971465e-01	3.845319e-01	2.957862e-01	3.112033e-02	2.384314e-02	30	
1.565332e-01	4.006028e-02	8.442185e-01	2.109988e-01	1.944026e-02	17	
3.756879e-01	1.961202e-01	4.908283e-01	8.082500e-02	9.372501e-03	17	
3.694834e-01	3.102513e-01	2.699483e-01	1.450678e-01	3.544404e-03	3	
8.748412e-02	6.756431e-02	4.504455e-01	1.539538e-02	2.958882e-03	4	
4.175080e-02	2.498719e-02	3.043792e-01	1.117341e-01	1.955296e-03	4	
4.185951e-01	1.093674e-01	8.341395e-01	2.975702e-01	3.496576e-03	4	
2.638501e-02	5.041264e-03	7.000373e-01	5.235302e-03	2.117143e-03	1	
3.011880e-01	2.613158e-01	4.868928e-01	1.931688e-01	1.763860e-03	3	
5.181022e-01	4.894147e-01	7.191491e-02	2.547507e-01	1.253658e-03	2	
9.513808e-02	7.130399e-02	3.319927e-01	6.002891e-03	1.582138e-03	1	
4.996897e-01	5.847353e-02	8.988182e-01	1.960993e-02	9.123252e-04	1	
1.021792e-01	6.277736e-02	3.355694e-01	1.496448e-02	1.713412e-03	2	
8.757100e-03	4.494199e-03	2.733811e-01	2.199211e-02	1.420061e-03	3	
6.879149e-02	3.942984e-02	4.639747e-01	5.786664e-02	1.229315e-03	1	
1.637489e-01	8.890489e-02	1.840787e-01	0.000000e+00	9.721596e-04	0	
6.428104e-01	4.055900e-01	4.638062e-01	1.193533e-01	1.507936e-03	3	
1.366032e-01	8.527516e-02	7.497753e-02	6.397334e-02	2.073567e-03	2	
3.519771e-01	2.284616e-01	2.856244e-01	7.515066e-02	1.704262e-03	2	
1.670228e-01	9.020167e-02	8.259240e-01	6.999469e-01	3.943303e-03	5	
2.055071e-01	5.440037e-02	8.674823e-01	4.592150e-01	1.161562e-03	2	
6.150809e-01	1.421448e-01	9.592969e-01	6.602111e-01	9.968301e-04	2	
2.541600e-01	1.193566e-01	4.764246e-01	0.000000e+00	9.021800e-04	0	
5.133169e-01	1.622033e-01	9.425861e-01	7.864827e-01	1.197362e-03	2	
1.037615e-01	8.167643e-03	8.891610e-01	2.293206e-01	2.422694e-03	1	
1.627037e-01	5.265653e-02	7.398723e-01	1.108350e-01	1.226560e-03	1	
2.318828e-01	1.324755e-01	3.265758e-01	1.805485e-04	9.724841e-04	1	
2.541298e-01	1.489608e-01	5.022447e-01	1.307033e-01	1.081230e-03	2	
5.702471e-02	3.518470e-02	3.766590e-01	1.843474e-01	1.820268e-03	1	
2.880520e-01	1.852534e-01	5.734064e-01	0.000000e+00	1.359219e-03	0	
5.983270e-01	1.554456e-01	8.330273e-01	1.428479e-06	8.995445e-04	1	
8.077143e-02	5.516690e-02	1.059276e-01	0.000000e+00	8.467226e-04	0	
1.060647e-01	5.605548e-02	9.728316e-01	9.456928e-01	9.562496e-04	2	
8.075465e-02	1.124910e-02	8.662195e-01	9.289103e-02	9.444229e-04	1	
4.331654e-02	2.896505e-02	6.389067e-01	3.880236e-01	8.156346e-04	4	
6.258468e-01	1.202250e-01	8.717256e-01	2.021312e-02	9.470070e-04	1	
1.686704e-02	1.555262e-02	8.101396e-01	8.333026e-01	8.084049e-04	1	
7.458105e-02	3.269096e-02	8.486048e-01	7.053842e-01	8.294681e-04	3	
3.026627e-01	7.651819e-02	7.460449e-01	1.311562e-01	9.544009e-04	1	
1.144687e-01	4.449059e-02	4.413542e-01	0.000000e+00	1.123526e-03	0	
6.945911e-02	5.087900e-04	9.905525e-01	2.756314e-03	9.375224e-04	1	
4.557539e-01	1.384377e-01	8.162864e-01	2.577979e-02	1.110686e-03	1	
3.110362e-01	3.726035e-02	9.438609e-01	4.732496e-01	1.149548e-03	2	
1.586384e-02	5.979906e-03	6.155595e-01	9.318891e-02	1.288485e-03	2	
3.838132e-01	8.803990e-02	8.653391e-01	2.584396e-02	1.018605e-03	1	
9.151380e-02	4.302934e-02	5.185681e-01	0.000000e+00	1.051431e-03	0	
4.967699e-01	1.164943e-01	8.724022e-01	0.000000e+00	1.305963e-03	0	
3.473780e-01	5.804881e-02	8.535340e-01	1.152184e-03	9.139744e-04	1	
2.256282e-02	6.737349e-03	7.064691e-01	0.000000e+00	9.557699e-04	0	
1.854064e-01	1.429233e-01	2.373247e-01	3.527296e-03	1.027756e-03	1	
2.673118e-01	1.496072e-01	6.547153e-01	6.631631e-01	8.881688e-04	3	
3.417292e-02	1.753975e-02	4.492206e-01	8.526714e-02	9.431912e-04	1	
3.391756e-02	2.991380e-02	1.124112e-01	1.494138e-02	2.036315e-03	4	
1.200910e-01	4.805328e-02	6.262512e-01	2.313905e-01	3.726913e-03	5	
3.885432e-01	9.884532e-02	7.308462e-01	3.682632e-01	1.918215e-03	4	
1.769516e-01	4.971973e-02	7.090569e-01	2.186392e-02	1.581375e-03	2	
6.162610e-03	1.040890e-02	3.580099e-02	3.252918e-04	2.431834e-03	2	
2.528928e-02	1.555342e-02	3.267492e-01	5.073634e-02	2.938740e-03	4	
3.462404e-01	2.372348e-01	3.647255e-01	2.235986e-01	3.025079e-03	6	
1.964719e-01	9.929031e-02	3.421275e-01	1.140714e-03	2.011007e-03	1	
1.660986e-01	7.347855e-02	4.268816e-01	0.000000e+00	1.517155e-03	0	
1.210802e-01	1.264980e-02	8.928957e-01	2.794402e-01	1.746559e-03	2	
1.573428e-01	8.707550e-02	5.987762e-01	4.060225e-01	1.377268e-03	4	
2.928788e-02	6.533637e-04	9.679179e-01	0.000000e+00	9.038687e-04	0	
1.896752e-01	9.265978e-02	9.678632e-01	9.193662e-01	2.053767e-03	4	
4.516251e-01	3.059968e-01	3.688278e-01	4.957829e-03	1.922793e-03	1	
6.509384e-01	4.518917e-01	2.395635e-01	1.447710e-02	2.011695e-03	1	
7.397291e-02	3.839153e-02	4.876756e-01	9.582544e-02	1.542472e-03	2	
2.136256e-01	9.415795e-02	5.941086e-01	2.897457e-01	2.019627e-03	1	
5.677039e-01	3.466256e-01	4.056962e-01	5.388977e-02	2.732100e-03	6	
2.632848e-01	2.170405e-01	1.755172e-01	0.000000e+00	1.529567e-03	0	
1.494847e-01	6.334713e-02	6.617631e-01	3.027045e-02	1.730202e-03	1	
7.728367e-01	3.958955e-01	7.374074e-01	4.255749e-02	1.439165e-03	1	
8.412027e-01	7.141381e-01	3.622568e-01	7.350334e-03	1.739200e-03	2	
4.508893e-01	9.507909e-02	8.648324e-01	2.144331e-01	4.795468e-03	4	
3.742764e-02	6.191434e-02	1.526660e-01	0.000000e+00	2.452288e-03	0	
2.208952e-01	2.645037e-02	9.733617e-01	6.413888e-01	2.552154e-03	2	
3.345057e-01	1.685992e-01	4.798257e-01	9.745529e-04	2.097132e-03	1	
4.349007e-01	2.719697e-01	5.502759e-01	1.739401e-01	2.380561e-03	2	
1.412556e-01	1.603277e-01	4.952906e-02	3.316276e-03	5.402676e-03	9	
3.163693e-01	2.742625e-01	2.680841e-01	5.969545e-02	6.162557e-03	12	
2.320618e-01	5.501357e-02	9.240700e-01	3.438972e-01	4.303685e-03	3	
1.165762e-01	9.059803e-02	2.001377e-01	8.334952e-02	5.803479e-03	10	
2.278913e-01	8.189941e-02	9.963510e-01	9.876042e-01	7.112651e-03	14	
6.918048e-01	2.798386e-01	9.757087e-01	8.858890e-01	9.193511e-03	10	
5.310884e-02	2.425656e-02	5.947090e-01	5.694236e-02	1.031749e-02	13	
2.896507e-02	2.319535e-02	2.000990e-01	3.877466e-02	1.785003e-02	19	
2.548231e-01	1.629952e-01	6.287982e-01	2.133553e-01	1.218975e-02	15	
5.436261e-01	2.366968e-01	8.259916e-01	3.505766e-01	1.151277e-02	16	
3.077425e-01	4.514499e-02	9.474559e-01	3.879540e-01	2.041877e-02	18	
2.057089e-01	1.717885e-01	2.740053e-01	1.602226e-01	1.976641e-02	29	
8.413899e-01	6.901806e-01	5.586728e-01	1.772855e-01	3.053978e-02	35	
6.741965e-02	4.460924e-02	8.665235e-02	1.219024e-02	3.577259e-02	50	
4.860576e-02	2.299237e-02	7.866081e-01	3.889682e-01	3.582141e-02	43	
3.766622e-01	2.174265e-01	1.446286e-02	4.183962e-03	3.519433e-02	48	
2.048247e-01	1.112956e-01	3.052301e-01	7.005545e-02	4.571871e-02	54	
1.764624e-01	1.081315e-01	1.718939e-01	1.166477e-01	4.888076e-02	66	
8.268509e-01	7.166385e-01	4.383164e-01	1.520456e-01	6.004040e-02	85	
2.217421e-02	1.833837e-02	2.300389e-01	2.086866e-01	6.689754e-02	83	
3.754999e-01	1.719868e-01	7.040723e-01	3.344964e-01	6.535982e-02	98	
1.103808e-01	4.353701e-02	4.144309e-01	1.022653e-01	7.442157e-02	91	
1.115654e-01	5.021498e-02	6.641139e-01	3.516472e-01	8.113085e-02	103	
4.796990e-01	2.221736e-01	6.911905e-01	2.974310e-01	7.765319e-02	111	
3.986040e-01	1.143274e-01	8.634969e-01	2.830333e-01	8.327515e-02	93	
1.157151e-02	1.148184e-02	1.712771e-01	5.222639e-02	7.555154e-02	97	
6.157593e-01	2.844079e-01	8.474740e-01	4.363840e-01	6.887628e-02	93	
1.183985e-03	2.568145e-04	8.643614e-01	3.897608e-01	9.095234e-02	93	
2.013812e-01	4.557299e-02	9.475185e-01	6.529531e-01	7.751478e-02	90	
3.936218e-01	2.900097e-01	4.282978e-01	1.704134e-01	6.230442e-02	96	
1.563383e-01	8.227886e-02	5.412268e-01	2.477820e-01	5.807626e-02	97	
1.300813e-01	9.359807e-02	6.545675e-01	3.881073e-01	7.405443e-02	94	
7.916869e-02	2.693879e-02	7.738575e-01	2.599882e-01	8.703643e-02	102	
1.634380e-01	1.187931e-01	5.872408e-01	4.176890e-01	9.324000e-02	105	
8.485473e-01	8.185301e-01	4.134576e-02	3.969104e-02	6.436418e-02	100	
1.284280e-01	1.096167e-01	1.404502e-01	1.720004e-02	9.238924e-02	120	
1.537494e-01	1.113509e-01	1.867830e-01	7.286037e-02	9.642201e-02	122	
5.683657e-01	4.559787e-01	6.292864e-02	1.714329e-02	9.819978e-02	120	
1.274633e-01	3.515309e-02	7.309021e-01	3.914677e-01	1.141297e-01	116	
8.035645e-02	1.639816e-02	9.990337e-01	9.955647e-01	9.938770e-02	129	
1.529744e-01	1.177696e-01	2.981593e-01	5.162901e-02	9.329494e-02	116	
5.075432e-01	2.541600e-01	6.821883e-01	2.109981e-01	1.428690e-01	155	
3.005674e-01	1.379826e-01	3.572895e-01	9.347277e-02	1.244450e-01	159	
7.383797e-01	4.438842e-01	7.760674e-01	4.261778e-01	1.136324e-01	157	
1.848168e-02	1.176109e-02	5.084934e-01	1.289300e-01	1.116199e-01	141	
3.292461e-01	2.466128e-01	9.280697e-02	3.882991e-02	8.791771e-02	119	
6.309087e-01	4.531006e-01	2.252062e-01	7.413084e-02	1.064232e-01	118	
9.439653e-02	4.709193e-02	4.740862e-01	8.276581e-02	1.112435e-01	128	
1.715853e-01	1.062637e-01	5.121428e-01	1.928296e-01	8.880390e-02	117	
1.739884e-01	3.892961e-02	9.718479e-01	8.063579e-01	8.216251e-02	109	
6.188576e-02	2.360320e-02	7.737564e-01	2.192666e-01	9.367712e-02	111	
4.394944e-01	2.653695e-01	5.345124e-01	1.281144e-01	9.323910e-02	120	
2.121742e-01	5.478678e-02	9.508394e-01	8.420039e-01	1.197020e-01	138	
6.803443e-01	3.843861e-01	8.074355e-01	2.704882e-01	1.101890e-01	146	
1.452396e-01	4.516877e-02	7.356771e-01	2.176325e-01	1.103334e-01	148	
4.578607e-01	1.043581e-01	9.524271e-01	5.714556e-01	1.264599e-01	155	
2.891571e-01	2.290613e-01	1.048619e-01	1.074587e-02	1.318617e-01	171	
4.477512e-01	4.403805e-01	1.424859e-01	2.230932e-02	1.224868e-01	170	
1.670737e-01	1.028065e-01	4.137644e-01	1.138120e-01	1.301162e-01	175	
7.100597e-02	1.000989e-01	2.833681e-01	2.646227e-02	1.430735e-01	194	
2.293739e-01	1.151718e-01	6.126894e-01	1.043687e-01	1.522283e-01	198	
3.003275e-01	3.387709e-02	9.621498e-01	6.534614e-01	1.640066e-01	200	
7.138405e-01	4.483128e-01	6.659471e-01	2.127701e-01	1.482663e-01	173	
3.364140e-02	1.066068e-02	7.830756e-01	4.502578e-01	1.095740e-01	147	
3.863071e-02	4.489835e-03	9.938289e-01	9.172072e-01	1.196391e-01	131	
1.454681e-01	5.929053e-02	6.784405e-01	2.567969e-01	1.106440e-01	146	
9.865262e-02	6.945303e-02	8.019845e-01	7.003953e-01	8.785330e-02	131	
5.863063e-01	4.114698e-01	1.414460e-01	6.047827e-02	9.210571e-02	119	
2.033241e-01	5.381853e-02	8.674490e-01	4.999929e-01	7.631672e-02	117	
5.614556e-01	4.051485e-01	4.671121e-02	2.433254e-02	1.082714e-01	126	
9.712269e-01	9.545889e-01	4.037917e-01	2.050326e-01	7.746430e-02	117	
7.682173e-02	3.935232e-02	7.512371e-01	4.442833e-01	9.858279e-02	127	
7.936777e-01	3.608143e-01	8.911031e-01	5.182462e-01	1.034170e-01	141	
5.388862e-01	3.950094e-01	3.089266e-01	5.825555e-02	1.197248e-01	148	
3.911698e-01	2.728650e-01	1.826642e-01	1.170317e-01	1.378599e-01	160	
2.040893e-01	1.570798e-01	2.490779e-01	3.593898e-02	1.125076e-01	157	
6.409235e-01	4.457852e-01	5.912050e-01	1.701692e-01	1.236454e-01	162	
4.557912e-02	2.513995e-02	2.307670e-01	3.302978e-02	1.227047e-01	169	
6.216630e-01	3.090122e-01	7.295316e-01	2.537391e-01	1.210446e-01	155	
6.157732e-01	4.013028e-01	5.819296e-01	2.688404e-01	1.418722e-01	172	
1.227017e-01	1.470563e-01	1.828782e-01	1.858138e-02	1.433721e-01	181	
2.822240e-01	1.350114e-01	6.964355e-01	1.845279e-01	1.379755e-01	171	
6.869207e-01	4.283154e-01	8.426837e-01	3.918108e-01	1.342602e-01	183	
1.287623e-02	8.530249e-03	8.127752e-01	8.144166e-01	1.355842e-01	186	
3.354018e-01	2.213604e-01	3.849489e-01	4.447823e-02	1.411015e-01	190	
3.308895e-02	8.981027e-03	7.882829e-01	2.325746e-01	1.405676e-01	184	
5.043685e-02	3.512424e-02	5.636887e-01	2.088454e-01	1.441407e-01	188	
6.241099e-02	3.786683e-02	7.042110e-01	7.813850e-02	1.609634e-01	193	
3.918446e-01	3.016800e-01	3.174838e-01	3.614051e-02	1.862360e-01	208	
2.349673e-02	1.336733e-02	6.141056e-01	1.044633e-01	1.834465e-01	213	
3.546345e-02	1.447910e-02	4.835837e-01	1.094905e-01	1.566771e-01	206	
1.044052e-01	5.705094e-02	4.628055e-01	1.332885e-01	1.613200e-01	198	
6.693523e-01	2.779092e-01	8.914703e-01	4.247530e-01	1.669868e-01	200	
3.360465e-01	2.593886e-01	4.984374e-01	1.565789e-01	1.569468e-01	184	
3.630695e-01	3.288850e-01	4.948209e-01	7.908410e-02	1.361708e-01	193	
3.142827e-02	9.192999e-03	7.379006e-01	2.997361e-01	1.570937e-01	197	
4.367451e-01	2.078876e-01	7.547323e-01	1.544829e-01	1.708485e-01	213	
4.697373e-01	1.110276e-01	9.000001e-01	5.993106e-01	1.399029e-01	182	
6.055483e-01	5.530851e-01	7.774033e-02	2.831113e-02	1.517059e-01	184	
6.584438e-01	2.755597e-01	8.100929e-01	4.438932e-01	1.505782e-01	177	
5.081808e-02	4.633824e-02	2.571988e-01	4.014172e-02	1.412761e-01	183	
7.947658e-02	2.083701e-02	9.145850e-01	7.244653e-01	1.522533e-01	178	
1.298202e-01	9.003704e-02	6.166940e-01	6.768812e-02	1.427040e-01	168	
4.539448e-01	2.423243e-01	3.527779e-01	5.954815e-02	1.338412e-01	174	
9.637213e-02	8.101672e-02	1.229591e-01	1.681805e-02	1.270866e-01	162	
6.141792e-01	2.984926e-01	8.602517e-01	5.073950e-01	1.289032e-01	171	
2.494385e-01	1.669409e-01	5.688340e-01	4.731354e-01	1.274269e-01	171	
4.060298e-01	2.886296e-01	6.502322e-02	4.466886e-02	1.313451e-01	184	
9.444562e-02	7.657863e-02	2.170306e-02	3.059240e-03	1.389375e-01	173	
4.084596e-03	2.670470e-03	4.510306e-02	1.889206e-02	1.306836e-01	181	
2.578908e-02	7.006718e-03	7.474580e-01	3.016161e-01	1.278069e-01	169	
1.721492e-01	8.359630e-02	5.045907e-01	9.386125e-02	1.401084e-01	174	
7.549229e-01	4.953351e-01	1.231776e-01	3.767612e-02	1.495013e-01	193	
3.322822e-01	1.477014e-01	5.632039e-01	3.141311e-01	1.445048e-01	186	
4.876617e-01	9.790691e-02	9.949159e-01	9.661139e-01	1.333952e-01	187	
7.556067e-02	7.023084e-02	4.210841e-01	2.590224e-01	1.419587e-01	179	
1.611346e-01	1.035530e-01	4.624035e-01	5.639653e-02	1.406221e-01	182	
4.046665e-01	3.151096e-01	4.371379e-01	5.676822e-02	1.321355e-01	182	
2.235639e-01	6.792423e-02	9.116719e-01	4.355908e-01	1.431238e-01	192	
5.677882e-02	3.120288e-02	5.436077e-01	3.202946e-01	1.947819e-01	217	
2.084973e-02	6.962614e-03	7.784605e-01	3.334835e-01	1.459231e-01	203	
8.728888e-02	2.811626e-02	7.687287e-01	2.909682e-01	1.751210e-01	205	
1.692363e-01	1.132881e-01	3.896415e-01	9.964814e-02	1.658131e-01	217	
7.302934e-01	6.057496e-01	7.958088e-01	4.231506e-01	1.430627e-01	200	
3.459541e-02	2.867550e-02	3.660385e-01	4.653010e-02	1.513170e-01	192	
1.741115e-01	7.547642e-02	7.066192e-01	4.257429e-01	1.280348e-01	179	
6.528427e-01	4.966622e-01	6.032415e-01	2.855828e-01	1.303980e-01	185	
4.757425e-01	2.851606e-01	6.428133e-01	2.432651e-01	1.515564e-01	198	
2.782461e-02	7.968125e-03	8.617797e-01	6.145633e-01	1.415638e-01	184	
1.116507e-02	4.959115e-03	7.742715e-01	2.750986e-01	1.466694e-01	184	
2.278495e-01	8.533211e-02	7.784247e-01	3.835869e-01	1.410755e-01	201	
4.202925e-01	2.983225e-01	2.387868e-02	1.493491e-02	1.509067e-01	196	
1.023195e-01	1.966612e-02	9.796187e-01	8.394777e-01	1.597908e-01	208	
2.707915e-02	8.385661e-03	7.766685e-01	2.597893e-01	1.630838e-01	207	
5.360817e-01	1.410334e-01	9.449440e-01	6.534206e-01	1.446299e-01	199	
1.920008e-01	1.158316e-01	2.196998e-01	3.371766e-02	1.733889e-01	211	
5.459448e-02	3.469018e-02	6.422509e-02	3.729420e-02	1.702570e-01	219	
1.133461e-01	9.425499e-02	2.221849e-01	3.028768e-02	1.639421e-01	205	
2.725033e-01	4.657070e-02	9.486431e-01	6.115723e-01	1.621007e-01	214	
2.637570e-01	2.173684e-01	1.307685e-01	2.388520e-02	1.727736e-01	213	
5.947957e-01	5.569707e-01	7.086182e-02	1.114252e-02	1.624077e-01	214	
4.245997e-01	2.858845e-01	2.511817e-02	5.187041e-03	1.754237e-01	214	
2.642525e-01	2.223158e-01	1.232144e-01	1.111489e-01	1.634133e-01	224	
7.893119e-02	3.044465e-02	8.644818e-01	2.831219e-01	1.784984e-01	236	
5.356119e-01	3.976853e-01	5.296217e-01	2.031647e-01	1.757017e-01	232	
3.874306e-01	2.171247e-01	8.672384e-01	4.544634e-01	1.717525e-01	234	
3.657343e-01	2.097327e-01	6.967422e-01	1.328958e-01	1.649883e-01	237	
1.801616e-02	3.929124e-03	9.512577e-01	7.580857e-01	1.949889e-01	248	
1.171146e-01	8.026707e-02	3.758833e-01	6.992715e-02	1.812681e-01	238	
4.765092e-01	3.728443e-01	1.858213e-01	2.001990e-02	1.798749e-01	224	
5.472926e-01	3.295012e-01	4.399398e-01	1.203215e-01	1.627528e-01	196	
1.617799e-01	2.858676e-02	9.553660e-01	7.240327e-01	1.553237e-01	217	
4.455438e-01	3.044577e-01	4.371570e-01	1.671619e-01	1.756253e-01	206	
4.099433e-01	2.829177e-01	1.817673e-01	5.162069e-02	1.361227e-01	206	
4.505288e-01	3.072440e-01	6.389268e-01	1.926657e-01	1.466551e-01	196	
3.840578e-02	1.075327e-02	6.460542e-01	2.843799e-01	1.537175e-01	180	
2.325323e-01	1.114016e-01	5.382246e-01	8.228828e-02	1.392647e-01	179	
4.542705e-01	2.723081e-01	7.072187e-01	2.966525e-01	1.443267e-01	178	
5.276560e-01	2.629421e-01	6.016457e-01	2.479701e-01	1.401119e-01	182	
1.135101e-01	1.579774e-02	9.807391e-01	8.168864e-01	1.421249e-01	175	
6.703500e-01	5.241133e-01	3.892329e-01	1.298549e-01	1.258127e-01	155	
3.599238e-01	1.489879e-01	6.665067e-01	2.677415e-01	1.137679e-01	147	
1.832131e-01	5.547493e-02	8.935709e-01	5.313845e-01	9.344586e-02	140	
7.413366e-01	6.451618e-01	3.541943e-01	8.902012e-02	1.062907e-01	138	
1.816097e-01	1.123430e-01	3.203742e-01	9.694938e-02	1.079075e-01	123	
1.580186e-01	1.083129e-01	3.306356e-01	1.096528e-01	1.034393e-01	128	
5.586046e-02	2.531025e-02	5.884762e-01	1.072529e-01	1.010295e-01	127	
7.344356e-02	4.228132e-02	5.003838e-01	1.322095e-01	1.149326e-01	131	
1.520724e-01	1.351732e-01	1.062978e-01	1.264804e-02	1.031434e-01	133	
8.243195e-01	7.705721e-01	8.195717e-02	1.513610e-02	1.009632e-01	148	
7.521183e-01	5.759260e-01	6.649645e-02	1.894307e-02	1.224147e-01	137	
2.950182e-01	5.204534e-02	9.561542e-01	7.659173e-01	1.077081e-01	136	
4.566094e-01	4.187725e-01	3.275232e-01	1.019852e-01	9.800573e-02	124	
5.264625e-01	1.929622e-01	9.223152e-01	7.987036e-01	1.098269e-01	140	
5.884295e-02	1.638194e-02	8.233605e-01	3.356999e-01	1.096906e-01	136	
2.191954e-01	1.442721e-01	2.389319e-01	4.095592e-02	1.057050e-01	135	
6.114890e-01	5.088868e-01	1.213108e-01	3.394579e-02	7.753751e-02	110	
3.975576e-01	3.333815e-01	2.919512e-02	5.394804e-03	8.907331e-02	117	
2.677464e-02	1.829471e-02	2.301017e-01	4.843645e-02	7.950322e-02	104	
7.163662e-01	6.285832e-01	6.631576e-01	1.857068e-01	7.721172e-02	105	
2.869430e-01	8.643911e-02	8.051382e-01	3.542647e-01	1.017963e-01	117	
1.338241e-01	5.424845e-02	6.896292e-01	3.000156e-01	1.000073e-01	127	
4.361338e-01	2.170342e-01	7.399742e-01	2.733276e-01	9.652826e-02	135	
3.817214e-01	1.232681e-01	6.938405e-01	2.365709e-01	1.166942e-01	148	
9.934586e-02	5.892867e-02	4.867779e-01	6.088999e-02	1.278879e-01	166	
4.490148e-02	1.348964e-02	5.432640e-01	1.647470e-01	1.142350e-01	148	
2.334824e-01	9.295578e-02	8.222946e-01	6.404526e-01	1.113323e-01	142	
3.045211e-01	7.482974e-02	8.819032e-01	3.624804e-01	9.756504e-02	131	
6.848634e-02	3.516373e-02	3.773541e-01	1.643911e-01	1.008969e-01	128	
1.479056e-01	6.931668e-02	6.208337e-01	2.123556e-01	8.367875e-02	121	
1.029077e-01	6.701647e-02	3.515792e-01	6.486729e-02	8.047366e-02	112	
4.609753e-01	3.488944e-01	2.790977e-01	7.260314e-02	7.987018e-02	122	
7.772222e-01	6.119208e-01	1.340071e-01	2.293726e-02	8.511612e-02	130	
